Geography,Unemployment rate,Year,RegionName,State
0500000US37127,6.4,2016,Nash County,North Carolina
0500000US37129,4.9,2016,New Hanover County,North Carolina
0500000US37133,9.0,2016,Onslow County,North Carolina
0500000US37135,4.5,2016,Orange County,North Carolina
0500000US37147,5.8,2016,Pitt County,North Carolina
0500000US37151,4.2,2016,Randolph County,North Carolina
0500000US37155,6.4,2016,Robeson County,North Carolina
0500000US37157,7.6,2016,Rockingham County,North Carolina
0500000US37159,6.9,2016,Rowan County,North Carolina
0500000US37161,8.7,2016,Rutherford County,North Carolina
0500000US37171,5.9,2016,Surry County,North Carolina
0500000US37179,5.5,2016,Union County,North Carolina
0500000US37183,4.2,2016,Wake County,North Carolina
0500000US37191,7.5,2016,Wayne County,North Carolina
0500000US37193,6.0,2016,Wilkes County,North Carolina
0500000US37195,8.1,2016,Wilson County,North Carolina
0500000US38015,1.8,2016,Burleigh County,North Dakota
0500000US38017,2.9,2016,Cass County,North Dakota
0500000US38035,2.8,2016,Grand Forks County,North Dakota
0500000US38101,1.7,2016,Ward County,North Dakota
0500000US39003,5.8,2016,Allen County,Ohio
0500000US39007,5.9,2016,Ashtabula County,Ohio
0500000US39009,5.2,2016,Athens County,Ohio
0500000US39013,6.4,2016,Belmont County,Ohio
0500000US39017,4.5,2016,Butler County,Ohio
0500000US39023,6.3,2016,Clark County,Ohio
0500000US39025,3.6,2016,Clermont County,Ohio
0500000US39029,8.2,2016,Columbiana County,Ohio
0500000US39035,7.2,2016,Cuyahoga County,Ohio
0500000US39041,2.2,2016,Delaware County,Ohio
0500000US39043,6.9,2016,Erie County,Ohio
0500000US39045,3.0,2016,Fairfield County,Ohio
0500000US39049,4.6,2016,Franklin County,Ohio
0500000US39055,3.3,2016,Geauga County,Ohio
0500000US39057,3.7,2016,Greene County,Ohio
0500000US39061,6.1,2016,Hamilton County,Ohio
0500000US39063,3.9,2016,Hancock County,Ohio
0500000US39081,4.9,2016,Jefferson County,Ohio
0500000US39085,3.5,2016,Lake County,Ohio
0500000US39089,3.5,2016,Licking County,Ohio
0500000US39093,6.9,2016,Lorain County,Ohio
0500000US39095,6.6,2016,Lucas County,Ohio
0500000US39099,8.4,2016,Mahoning County,Ohio
0500000US39101,5.3,2016,Marion County,Ohio
0500000US39103,3.0,2016,Medina County,Ohio
0500000US39109,4.2,2016,Miami County,Ohio
0500000US39113,6.5,2016,Montgomery County,Ohio
0500000US39119,6.2,2016,Muskingum County,Ohio
0500000US39133,5.2,2016,Portage County,Ohio
0500000US39139,6.5,2016,Richland County,Ohio
0500000US39141,6.5,2016,Ross County,Ohio
0500000US39145,7.0,2016,Scioto County,Ohio
0500000US39151,6.1,2016,Stark County,Ohio
0500000US39153,4.8,2016,Summit County,Ohio
0500000US39155,4.8,2016,Trumbull County,Ohio
0500000US39157,5.0,2016,Tuscarawas County,Ohio
0500000US39165,3.0,2016,Warren County,Ohio
0500000US39169,3.8,2016,Wayne County,Ohio
0500000US39173,3.1,2016,Wood County,Ohio
0500000US40017,4.5,2016,Canadian County,Oklahoma
0500000US40027,4.4,2016,Cleveland County,Oklahoma
0500000US40031,6.8,2016,Comanche County,Oklahoma
0500000US40037,4.0,2016,Creek County,Oklahoma
0500000US40101,8.9,2016,Muskogee County,Oklahoma
0500000US40109,5.0,2016,Oklahoma County,Oklahoma
0500000US40119,4.4,2016,Payne County,Oklahoma
0500000US40125,7.8,2016,Pottawatomie County,Oklahoma
0500000US40131,5.4,2016,Rogers County,Oklahoma
0500000US40143,5.6,2016,Tulsa County,Oklahoma
0500000US40145,5.3,2016,Wagoner County,Oklahoma
0500000US41003,5.8,2016,Benton County,Oregon
0500000US41005,3.8,2016,Clackamas County,Oregon
0500000US41017,4.4,2016,Deschutes County,Oregon
0500000US41019,7.2,2016,Douglas County,Oregon
0500000US41029,5.3,2016,Jackson County,Oregon
0500000US41033,10.6,2016,Josephine County,Oregon
0500000US41035,10.6,2016,Klamath County,Oregon
0500000US41039,6.6,2016,Lane County,Oregon
0500000US41043,6.6,2016,Linn County,Oregon
0500000US41047,4.6,2016,Marion County,Oregon
0500000US41051,4.5,2016,Multnomah County,Oregon
0500000US41053,3.5,2016,Polk County,Oregon
0500000US41059,9.0,2016,Umatilla County,Oregon
0500000US41067,3.9,2016,Washington County,Oregon
0500000US41071,4.1,2016,Yamhill County,Oregon
0500000US42001,4.9,2016,Adams County,Pennsylvania
0500000US42003,5.0,2016,Allegheny County,Pennsylvania
0500000US42005,5.7,2016,Armstrong County,Pennsylvania
0500000US42007,4.1,2016,Beaver County,Pennsylvania
0500000US42011,5.2,2016,Berks County,Pennsylvania
0500000US42013,4.3,2016,Blair County,Pennsylvania
0500000US42017,3.7,2016,Bucks County,Pennsylvania
0500000US42019,3.3,2016,Butler County,Pennsylvania
0500000US42021,6.8,2016,Cambria County,Pennsylvania
0500000US42025,6.0,2016,Carbon County,Pennsylvania
0500000US42027,4.3,2016,Centre County,Pennsylvania
0500000US42029,4.6,2016,Chester County,Pennsylvania
0500000US42033,7.2,2016,Clearfield County,Pennsylvania
0500000US42037,4.7,2016,Columbia County,Pennsylvania
0500000US42039,5.6,2016,Crawford County,Pennsylvania
0500000US42041,3.4,2016,Cumberland County,Pennsylvania
0500000US42043,4.5,2016,Dauphin County,Pennsylvania
0500000US42045,5.7,2016,Delaware County,Pennsylvania
0500000US42049,5.5,2016,Erie County,Pennsylvania
0500000US42051,8.1,2016,Fayette County,Pennsylvania
0500000US42055,4.4,2016,Franklin County,Pennsylvania
0500000US42063,9.1,2016,Indiana County,Pennsylvania
0500000US42069,4.7,2016,Lackawanna County,Pennsylvania
0500000US42071,3.6,2016,Lancaster County,Pennsylvania
0500000US42073,5.3,2016,Lawrence County,Pennsylvania
0500000US42075,6.1,2016,Lebanon County,Pennsylvania
0500000US42077,5.4,2016,Lehigh County,Pennsylvania
0500000US42079,6.3,2016,Luzerne County,Pennsylvania
0500000US42081,6.2,2016,Lycoming County,Pennsylvania
0500000US42085,5.3,2016,Mercer County,Pennsylvania
0500000US42089,6.2,2016,Monroe County,Pennsylvania
0500000US42091,4.3,2016,Montgomery County,Pennsylvania
0500000US42095,3.9,2016,Northampton County,Pennsylvania
0500000US42097,3.6,2016,Northumberland County,Pennsylvania
0500000US42101,8.8,2016,Philadelphia County,Pennsylvania
0500000US42107,5.3,2016,Schuylkill County,Pennsylvania
0500000US42111,5.0,2016,Somerset County,Pennsylvania
0500000US42125,5.4,2016,Washington County,Pennsylvania
0500000US42129,5.0,2016,Westmoreland County,Pennsylvania
0500000US42133,3.7,2016,York County,Pennsylvania
0500000US44003,4.1,2016,Kent County,Rhode Island
0500000US44005,6.6,2016,Newport County,Rhode Island
0500000US44007,6.2,2016,Providence County,Rhode Island
0500000US44009,6.8,2016,Washington County,Rhode Island
0500000US45003,7.2,2016,Aiken County,South Carolina
0500000US45007,5.2,2016,Anderson County,South Carolina
0500000US45013,5.2,2016,Beaufort County,South Carolina
0500000US45015,3.8,2016,Berkeley County,South Carolina
0500000US45019,4.1,2016,Charleston County,South Carolina
0500000US45031,8.8,2016,Darlington County,South Carolina
0500000US45035,4.7,2016,Dorchester County,South Carolina
0500000US45041,5.5,2016,Florence County,South Carolina
0500000US45045,4.4,2016,Greenville County,South Carolina
0500000US45047,7.3,2016,Greenwood County,South Carolina
0500000US45051,6.9,2016,Horry County,South Carolina
0500000US45057,9.3,2016,Lancaster County,South Carolina
0500000US45059,5.8,2016,Laurens County,South Carolina
0500000US45063,5.6,2016,Lexington County,South Carolina
0500000US45073,4.6,2016,Oconee County,South Carolina
0500000US45075,9.3,2016,Orangeburg County,South Carolina
0500000US45077,6.2,2016,Pickens County,South Carolina
0500000US45079,6.0,2016,Richland County,South Carolina
0500000US45083,4.5,2016,Spartanburg County,South Carolina
0500000US45085,10.5,2016,Sumter County,South Carolina
0500000US45091,5.9,2016,York County,South Carolina
0500000US46099,2.3,2016,Minnehaha County,South Dakota
0500000US46103,6.6,2016,Pennington County,South Dakota
0500000US47001,8.4,2016,Anderson County,Tennessee
0500000US47009,2.8,2016,Blount County,Tennessee
0500000US47011,4.3,2016,Bradley County,Tennessee
0500000US47037,3.8,2016,Davidson County,Tennessee
0500000US47059,5.9,2016,Greene County,Tennessee
0500000US47065,4.0,2016,Hamilton County,Tennessee
0500000US47093,4.6,2016,Knox County,Tennessee
0500000US47113,4.7,2016,Madison County,Tennessee
0500000US47119,4.8,2016,Maury County,Tennessee
0500000US47125,6.2,2016,Montgomery County,Tennessee
0500000US47141,5.5,2016,Putnam County,Tennessee
0500000US47147,4.6,2016,Robertson County,Tennessee
0500000US47149,3.7,2016,Rutherford County,Tennessee
0500000US47155,4.4,2016,Sevier County,Tennessee
0500000US47157,6.8,2016,Shelby County,Tennessee
0500000US47163,6.2,2016,Sullivan County,Tennessee
0500000US47165,2.7,2016,Sumner County,Tennessee
0500000US47179,4.6,2016,Washington County,Tennessee
0500000US47187,3.1,2016,Williamson County,Tennessee
0500000US47189,3.0,2016,Wilson County,Tennessee
0500000US48005,8.6,2016,Angelina County,Texas
0500000US48021,N,2016,Bastrop County,Texas
0500000US48027,6.9,2016,Bell County,Texas
0500000US48029,5.3,2016,Bexar County,Texas
0500000US48037,6.3,2016,Bowie County,Texas
0500000US48039,5.1,2016,Brazoria County,Texas
0500000US48041,4.9,2016,Brazos County,Texas
0500000US48061,6.9,2016,Cameron County,Texas
0500000US48085,3.7,2016,Collin County,Texas
0500000US48091,3.3,2016,Comal County,Texas
0500000US48099,9.8,2016,Coryell County,Texas
0500000US48113,4.4,2016,Dallas County,Texas
0500000US48121,3.8,2016,Denton County,Texas
0500000US48135,10.7,2016,Ector County,Texas
0500000US48139,3.8,2016,Ellis County,Texas
0500000US48141,5.2,2016,El Paso County,Texas
0500000US48157,6.3,2016,Fort Bend County,Texas
0500000US48167,6.9,2016,Galveston County,Texas
0500000US48181,6.0,2016,Grayson County,Texas
0500000US48183,5.4,2016,Gregg County,Texas
0500000US48187,2.9,2016,Guadalupe County,Texas
0500000US48201,6.1,2016,Harris County,Texas
0500000US48203,4.6,2016,Harrison County,Texas
0500000US48209,3.7,2016,Hays County,Texas
0500000US48213,3.8,2016,Henderson County,Texas
0500000US48215,6.5,2016,Hidalgo County,Texas
0500000US48231,4.6,2016,Hunt County,Texas
0500000US48245,4.8,2016,Jefferson County,Texas
0500000US48251,4.4,2016,Johnson County,Texas
0500000US48257,4.3,2016,Kaufman County,Texas
0500000US48291,7.0,2016,Liberty County,Texas
0500000US48303,3.4,2016,Lubbock County,Texas
0500000US48309,3.3,2016,McLennan County,Texas
0500000US48329,5.0,2016,Midland County,Texas
0500000US48339,4.1,2016,Montgomery County,Texas
0500000US48347,9.6,2016,Nacogdoches County,Texas
0500000US48355,3.8,2016,Nueces County,Texas
